lookback_period,leverage,capital_allocation,momentum_threshold,sharpe_ratio,calmar_ratio,annual_return,max_drawdown,error_type,error_msg
383,1,0.2,0.09,0.8148616085608761,0.9307751084469413,0.05068806588033259,-0.054457908704616004,,
383,1,0.2,0.1,0.721549242068464,0.4577002190618118,0.0425892946850388,-0.09305063207602961,,
383,1,0.30000000000000004,0.0,0.1637255529564051,0.15024869129145138,0.023344574119084305,-0.15537289488798714,,
383,1,0.30000000000000004,0.01,0.17280064171946377,0.13615685843145325,0.023510056582443983,-0.172668911821874,,
383,1,0.30000000000000004,0.02,0.35734192687472777,0.3515364492936076,0.04676290563315799,-0.13302434420989737,,
383,1,0.30000000000000004,0.03,0.13861278202113328,0.11064755994014182,0.017456705281385654,-0.15776855170443335,,
383,1,0.30000000000000004,0.04,0.4180959028465705,0.4613808917291323,0.050328852311533945,-0.10908308777789832,,
383,1,0.30000000000000004,0.05,0.20652032568145798,0.20147439240652107,0.02366098881744927,-0.11743918686057017,,
383,1,0.30000000000000004,0.06,0.34121259750015864,0.31715419627944685,0.03679179006881639,-0.11600600118309289,,
383,1,0.30000000000000004,0.07,0.4139580161707035,0.34254329755484547,0.042550436854320584,-0.12421914881434142,,
383,1,0.30000000000000004,0.08,0.5843267155589922,0.552694802570051,0.05710929618567384,-0.10332880989673421,,
383,1,0.30000000000000004,0.09,0.8083624031816148,0.9344306431611867,0.07542567900582209,-0.0807183278479143,,
383,1,0.30000000000000004,0.1,0.7134752717612599,0.46101240933199583,0.06316909538790405,-0.13702254887115878,,
383,1,0.4,0.0,0.13990768926202032,0.13143803418823335,0.026598050724366384,-0.2023619029958644,,
383,1,0.4,0.01,0.15013078297642077,0.12115069843180386,0.02723433715230783,-0.22479719477340143,,
383,1,0.4,0.02,0.3369649299998313,0.3359841920163864,0.058795075671001396,-0.17499357728155818,,
383,1,0.4,0.03,0.11757220581940683,0.09580679060870524,0.01974251163416163,-0.20606589061932085,,
383,1,0.4,0.04,0.40018073921527203,0.4452794690328784,0.06422972077222822,-0.1442458618443188,,
383,1,0.4,0.05,0.18765542435216706,0.18365736596951626,0.028666188230975775,-0.1560851538932222,,
383,1,0.4,0.06,0.324446875759064,0.30706925336312,0.04664533267085402,-0.15190492750407122,,
383,1,0.4,0.07,0.39877303762266497,0.3366594785437916,0.05465277892519982,-0.1623384529721202,,
383,1,0.4,0.08,0.5722936200088866,0.550344195547676,0.0745776520338004,-0.1355109268656578,,
383,1,0.4,0.09,0.8012362805397185,0.9372978448710814,0.0996810180944383,-0.1063493516387512,,
383,1,0.4,0.1,0.7048796544672413,0.4639941014810635,0.08321075145345436,-0.1793357958384528,,
383,1,0.5,0.0,0.11588077956167886,0.1114456846771674,0.02753782573547725,-0.24709638435304176,,
383,1,0.5,0.01,0.12724442873740893,0.10517713960903431,0.028853323784467255,-0.2743307518318255,,
383,1,0.5,0.02,0.31603969824905015,0.3183923857159825,0.06892994017805743,-0.2164936828594432,,
383,1,0.5,0.03,0.09639775180998007,0.080204623049124,0.020233669634671214,-0.25227560289484097,,
383,1,0.5,0.04,0.3817025221377545,0.42701097706295044,0.07657991756124605,-0.1793394588775561,,
383,1,0.5,0.05,0.16857139223947598,0.16566219928726683,0.032188646271329224,-0.19430290319587298,,
383,1,0.5,0.06,0.3073122464769837,0.29613945872891645,0.05522738482690537,-0.18649113854651855,,
383,1,0.5,0.07,0.3831716785605673,0.33000705878629394,0.06564322014977853,-0.1989145941035394,,
383,1,0.5,0.08,0.5597294378376259,0.5472072476396578,0.09117546000137344,-0.16661961330858235,,
383,1,0.5,0.09,0.7934830797343887,0.9393477667961827,0.12339556250397687,-0.13136302322284749,,
383,1,0.5,0.1,0.6957662626224139,0.466623657095147,0.10266864914786522,-0.2200245263752895,,
383,1,0.6,0.0,0.09172612336357024,0.09030288140474228,0.0261572765747482,-0.2896615940471479,,
383,1,0.6,0.01,0.10421197101357152,0.0882438321320981,0.028356715701028712,-0.32134501659651005,,
383,1,0.6,0.02,0.2946227303225447,0.3000943728209029,0.07711054258845151,-0.25695431028448934,,
383,1,0.6,0.03,0.07514521755122759,0.06384935492470038,0.018927373031116135,-0.2964379679863297,,
383,1,0.6,0.04,0.36270156084312916,0.4082030478883481,0.08732136892303166,-0.21391650399169937,,
383,1,0.6,0.05,0.14930943211479789,0.1474715513710931,0.034212698357420024,-0.23199524273890756,,
383,1,0.6,0.06,0.2898398208026484,0.28436344854261986,0.0625048777136632,-0.21980630082383842,,
383,1,0.6,0.07,0.3671783667142075,0.32257446765234826,0.07548398290083003,-0.23400482825002197,,
383,1,0.6,0.08,0.5466482740534981,0.5432652360423873,0.10685357133617779,-0.19668766607374216,,
383,1,0.6,0.09,0.7851040952875997,0.9405525754636578,0.14651104317629815,-0.15577124235088463,,
383,1,0.6,0.1,0.6861401067304466,0.4688792992117468,0.12149783339940456,-0.2591239016174521,,
383,1,0.7000000000000001,0.0,0.0675255878052329,0.06804797981460106,0.02246542547763064,-0.3301409614045622,,
383,1,0.7000000000000001,0.01,0.08110447104593381,0.07036340450535702,0.025747193974203553,-0.36591739918217464,,
383,1,0.7000000000000001,0.02,0.27277309105202346,0.2810848739374481,0.08329056803179258,-0.2963182147265877,,
