rsi_window,rsi_long_threshold,rsi_short_threshold,sma_period,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades
14,60,35,20,0.9268208877491206,-0.938782357656953,-0.6668175258507822,0.7739707759796555,-0.8615538810322085,-0.9732657221356862,-0.6851340910142718,0.1923976941955368,0.008258493451971435,-0.006840696636923159,0.9268208877491206,1284,3371,4391
10,55,45,10,0.9268076193806459,-0.9893085966387988,-0.838569919017765,0.946108683701398,-0.8863357175172346,-0.9957481313283635,-0.8421506329106366,0.35380400662062667,0.0074500820029171555,-0.0064057402229379945,0.9268076193806459,2096,6199,7779
18,65,45,20,0.9267373467929068,-0.9360136902280658,-0.6620924681431914,0.7633730694281619,-0.8673248961207931,-0.9695525457786122,-0.6828845646643001,0.19776268477826608,0.007921758597113224,-0.006681445748208934,0.9267373467929068,1262,3465,4433
14,65,35,40,0.9266380784494944,-0.9035921795481743,-0.597545088633459,0.722633052219215,-0.8268997478020008,-0.9566533082485487,-0.6246203127938282,0.1548998344843331,0.008471989214701742,-0.007057261797345194,0.9266380784494944,1040,2714,3516
10,55,45,40,0.92662364576611,-0.9842059749671082,-0.8128057285084457,0.8951562280377722,-0.9080043271219338,-0.9940472408172879,-0.8176731397998462,0.3232121454254894,0.007472853058129975,-0.006383820837733657,0.92662364576611,1984,5663,7154
18,65,45,10,0.9266020057182622,-0.9352101739352926,-0.660675770202638,0.7607112192018239,-0.8684974712162808,-0.9690261924394463,-0.681793511215047,0.1967924205239427,0.00791434162589391,-0.006656925486495699,0.9266020057182622,1262,3448,4424
16,60,45,20,0.9265353628616535,-0.9664898982281426,-0.7426008907575206,0.8279491820769141,-0.8969160267719608,-0.9842721862258949,-0.754467007347793,0.2503852519833343,0.007802931657909951,-0.00658215940559723,0.9265353628616535,1592,4387,5613
10,55,45,20,0.926527768639343,-0.989683461479511,-0.8411041354699973,0.9482350715946585,-0.8870206984176426,-0.9958927857789905,-0.8445729776143351,0.3549454939786542,0.007459764246247078,-0.006422666755754568,0.926527768639343,2092,6219,7796
12,60,40,40,0.9265240809440789,-0.9716290372086213,-0.7596950504252363,0.8454543097755051,-0.8985642886212969,-0.9874590475037985,-0.7693433488160064,0.26071571257348325,0.007871868203687155,-0.006600394169659108,0.9265240809440789,1638,4568,5880
12,60,35,40,0.9262667197440171,-0.9572077514985863,-0.7143660245399468,0.8057086306745361,-0.8866307215077023,-0.9823294879246692,-0.7272163091114786,0.22253296044746304,0.008074383011222337,-0.0067117044532074765,0.9262667197440171,1442,3899,5064
12,60,35,10,0.9261732359461666,-0.9573896365668948,-0.7150447659489244,0.8054207599783059,-0.8877903345428845,-0.982033757598077,-0.7281264624729684,0.22253296044746304,0.008078653236726253,-0.006700054911728104,0.9261732359461666,1442,3899,5076
14,60,35,10,0.9261508947524438,-0.9394449989108692,-0.6689686088008863,0.7726450507353875,-0.8658162090913232,-0.9734315796434247,-0.6872271485643957,0.19171280178072028,0.00825522970207249,-0.006832584981442442,0.9261508947524438,1284,3359,4382
14,65,35,30,0.9260583327482778,-0.9051410886624416,-0.6007766784553418,0.7226824093629888,-0.8313149326339612,-0.9566533082485484,-0.6279983284176902,0.15501398322013585,0.008468468574502452,-0.007047910853603201,0.9260583327482778,1042,2716,3524
14,65,35,20,0.9260583327482778,-0.9051410886624416,-0.6007766784553418,0.7226824093629888,-0.8313149326339612,-0.9566533082485484,-0.6279983284176902,0.15501398322013585,0.008468468574502452,-0.007047910853603201,0.9260583327482778,1042,2716,3524
14,55,45,30,0.9259012811711136,-0.9829666814644827,-0.8063357089638645,0.8908312366392247,-0.9051497924633509,-0.9931279062951284,-0.8119152667574375,0.30706009930940015,0.007625368514067366,-0.0064957660930386445,0.9259012811711136,1886,5380,6821
18,60,35,10,0.92574321990764,-0.8999177766834412,-0.5908869948978828,0.7197518327584048,-0.8209593473813669,-0.9541365375081261,-0.6192897679414675,0.14685234861023913,0.008661040331003065,-0.007109390235861699,0.92574321990764,1036,2573,3386
14,65,35,10,0.9256513997206959,-0.9053052125206107,-0.601548690938748,0.7212207395445407,-0.8340701507261604,-0.9565261848133307,-0.6288888903298996,0.15450031390902347,0.008464210224584637,-0.007036090224235787,0.9256513997206959,1042,2707,3518
14,60,40,40,0.9255919727949128,-0.9610632819350756,-0.7263928496374356,0.8110102643254051,-0.8956641877296658,-0.9834992545681889,-0.7385799696984647,0.23177900804748588,0.00793990342662809,-0.0066253381379662675,0.9255919727949128,1498,4061,5258
12,60,40,10,0.9255456806985649,-0.9728243617149286,-0.7648843592035133,0.8451103004971208,-0.9050704490923658,-0.9877342476969964,-0.7743827461555773,0.26088693567718735,0.00787385751702545,-0.006587613810157543,0.9255456806985649,1642,4571,5903
12,65,45,20,0.9255112907517152,-0.9714719781391121,-0.7605905263420194,0.8374328295577892,-0.9082406367369825,-0.9869561907840685,-0.7706426419371085,0.2645396952228754,0.007664243926814823,-0.006529918394614623,0.9255112907517152,1596,4635,5878
10,50,45,40,0.9254796701104492,-0.9850575280465328,-0.817830296064268,0.8957128713519262,-0.9130496191596447,-0.9944211914362003,-0.8224184109382368,0.3229838479538839,0.007473651906636804,-0.006369183651454826,0.9254796701104492,2038,5659,7175
18,60,35,40,0.9254472483313247,-0.9013372523929286,-0.5934553470027213,0.7209035348189226,-0.8232104828724223,-0.954997230604565,-0.6214210135740728,0.14730894355345014,0.008657742170095576,-0.007118445113316921,0.9254472483313247,1036,2581,3392
18,60,35,20,0.9254472483313247,-0.9013372523929286,-0.5934553470027213,0.7209035348189226,-0.8232104828724223,-0.954997230604565,-0.6214210135740728,0.14730894355345014,0.008657742170095576,-0.007118445113316921,0.9254472483313247,1036,2581,3392
18,60,35,30,0.9254472483313247,-0.9013372523929286,-0.5934553470027213,0.7209035348189226,-0.8232104828724223,-0.954997230604565,-0.6214210135740728,0.14730894355345014,0.008657742170095576,-0.007118445113316921,0.9254472483313247,1036,2581,3392
10,55,45,30,0.9253620458295899,-0.9889342309705823,-0.8383673998128736,0.9287438524798594,-0.9026895818199284,-0.995784855231161,-0.8419161984726664,0.3483248673020946,0.007404042661280938,-0.006395751160071281,0.9253620458295899,2062,6103,7635
12,60,40,30,0.9252869982699807,-0.9737839505521401,-0.7684658711902846,0.8481846690589103,-0.9060124513249262,-0.9882223722227488,-0.7776244424236428,0.2624850179784259,0.007879306923182654,-0.006614239349992508,0.9252869982699807,1642,4599,5921
14,55,45,40,0.9251124000061334,-0.9821872912856063,-0.8038086684435303,0.8802296515569557,-0.9131806307839647,-0.9928099425139919,-0.8096299543577566,0.3020946293019805,0.007602017207530871,-0.006463767280152461,0.9251124000061334,1876,5293,6729
10,60,40,20,0.92488589822079,-0.9833318046698234,-0.8065241367459539,0.9016979804784244,-0.8944504193277965,-0.9931762014514396,-0.8120655081820224,0.2990126134353062,0.007720844934150845,-0.006567741573838844,0.92488589822079,1794,5239,6659
16,65,35,10,0.9248123326217234,-0.8772577818708233,-0.5553447105963036,0.6928872625775906,-0.8014936059444667,-0.9465482282654506,-0.5867051398046275,0.13070030249414988,0.008706339841566699,-0.0072271027913250845,0.9248123326217234,894,2290,2983
16,65,35,40,0.9247202993557061,-0.8784033580857138,-0.5570152001533009,0.6941969377361327,-0.8023878670075967,-0.9472932959050091,-0.5880071172900565,0.1311568974373609,0.008704799142675019,-0.007239653727730301,0.9247202993557061,894,2298,2988
16,65,35,30,0.9247202993557061,-0.8784033580857138,-0.5570152001533009,0.6941969377361327,-0.8023878670075967,-0.9472932959050091,-0.5880071172900565,0.1311568974373609,0.008704799142675019,-0.007239653727730301,0.9247202993557061,894,2298,2988
16,65,35,20,0.9247202993557061,-0.8784033580857138,-0.5570152001533009,0.6941969377361327,-0.8023878670075967,-0.9472932959050091,-0.5880071172900565,0.1311568974373609,0.008704799142675019,-0.007239653727730301,0.9247202993557061,894,2298,2988
12,65,45,30,0.92440456091287,-0.9725275373923479,-0.7652050325910221,0.8366971633837983,-0.9145543526123056,-0.9873817164531842,-0.7749840004529835,0.26402602591176305,0.007660566418889222,-0.006529686803631672,0.92440456091287,1598,4626,5871
12,65,45,10,0.9243775035182417,-0.9721707359698643,-0.7639838995735233,0.8351984182152576,-0.9147334129368765,-0.9872162473108503,-0.7738769511285842,0.2632840591290451,0.00765169328340125,-0.006513971079196567,0.9243775035182417,1598,4613,5862
14,60,35,30,0.9240652119582569,-0.9436223452945754,-0.6803717349286657,0.7735049026636369,-0.8795958921342858,-0.9753793869128914,-0.6975457386710469,0.19205524798812854,0.008249646920021654,-0.006841547901993113,0.9240652119582569,1286,3365,4391
10,50,45,30,0.9239938410697218,-0.9898991672510088,-0.8450623255752487,0.9323888074061386,-0.9063411302910982,-0.9960712635861216,-0.8483954476638543,0.3478682723588836,0.007438264970566801,-0.006371316142480061,0.9239938410697218,2164,6095,7701
10,60,40,10,0.9238299394028007,-0.9836255939329718,-0.8087787925233716,0.8985733973075604,-0.90006981616277,-0.9932651638878381,-0.8142627184846088,0.29707208492665943,0.007709415279270988,-0.006544527903406441,0.9238299394028007,1796,5205,6637
16,55,35,20,0.923346626019651,-0.9546388521804778,-0.7084503311787612,0.7950071202572784,-0.8911245108716689,-0.9801397619499297,-0.722805418861226,0.20946293019804807,0.008090854770018658,-0.0068190191007785695,0.923346626019651,1368,3670,4716
18,55,45,20,0.9226836518670961,-0.9785692007816921,-0.7888996727088704,0.8581718108850712,-0.9192794061777008,-0.9908880130091853,-0.7961542196005529,0.27258718109696933,0.007772873081755143,-0.006560245681728418,0.9226836518670961,1746,4776,6133
18,55,45,30,0.9223408064512862,-0.9787693348316033,-0.7900128762511677,0.8574904910357088,-0.9213080314126408,-0.990973106376009,-0.7972091988855748,0.2722447348895611,0.007771739181988566,-0.006557760504534957,0.9223408064512862,1746,4770,6129
16,55,35,30,0.9221878999869727,-0.9562451619568081,-0.7136912140116505,0.7948590971524842,-0.8978839351130147,-0.9808430442977881,-0.7276303973003154,0.20917755835854118,0.008088533921114272,-0.0068235639539444065,0.9221878999869727,1368,3665,4711
16,65,45,40,0.9220459536533969,-0.9548297507849732,-0.7122384866435639,0.7808561654268935,-0.9121250726811944,-0.9795261793743686,-0.7271255241983186,0.2142571771017636,0.007849287515611399,-0.006635680408361519,0.9220459536533969,1362,3754,4816
14,60,35,40,0.9218005726034957,-0.9468489178960414,-0.689945520698589,0.7722635377969052,-0.8934068319046229,-0.97716138097069,-0.7060712121197552,0.19125620683750927,0.00823842733708272,-0.006843912627845819,0.9218005726034957,1286,3351,4376
16,55,35,10,0.9216814745204107,-0.9564819750978174,-0.7147915521583241,0.7934430860494595,-0.90087312464623,-0.9808577294345624,-0.7287413155936303,0.20832144284002055,0.008089654041920613,-0.006808984216613535,0.9216814745204107,1370,3650,4705
18,55,45,10,0.9209298243529065,-0.9796050248790829,-0.7945515436232693,0.8554293532124857,-0.9288336209640277,-0.9912879218368176,-0.8015345754954791,0.2709320244278295,0.007765516887564493,-0.006539441858586234,0.9209298243529065,1748,4747,6121
18,55,45,40,0.9207126920733893,-0.9798747443470782,-0.7957856609435462,0.8561440464892331,-0.9294997310403582,-0.9914832685844361,-0.8026213715938021,0.2712173962673363,0.007763721194944727,-0.006550640296274661,0.9207126920733893,1750,4752,6117
18,65,35,10,0.9204983524115142,-0.864015417145067,-0.5383505336031763,0.6728480760420872,-0.8001071159628345,-0.9361932652124121,-0.5750420918495183,0.11346384338793448,0.009003620842593261,-0.007418968744955521,0.9204983524115142,798,1988,2621
16,55,45,40,0.920004867378317,-0.9833414006223866,-0.8124165669757434,0.8672548950681083,-0.936767923243537,-0.9926673559844639,-0.8184177328668581,0.2867986987044118,0.007660157546865168,-0.006508902631431691,0.920004867378317,1814,5025,6428
16,55,35,40,0.9198526245150729,-0.9589459788225283,-0.7230010672915359,0.7933315395027921,-0.9113479438176192,-0.9820137656581517,-0.7362433120344053,0.2079789966326123,0.00808632446484433,-0.00680995068428319,0.9198526245150729,1372,3644,4704
16,65,45,30,0.9197437732383619,-0.959389971562586,-0.7260589972630528,0.7858097444023496,-0.9239628325241239,-0.9815574768926385,-0.7397009491095428,0.215684036299298,0.007853276054861818,-0.006662641267141199,0.9197437732383619,1364,3779,4843
18,65,35,20,0.9196120339517411,-0.8673924269892828,-0.5437102886519696,0.6741523128719215,-0.8065095650799409,-0.9380671145313964,-0.5796070240918482,0.1138633639632441,0.008998486629066584,-0.007433836554632075,0.9196120339517411,798,1995,2626
18,65,35,30,0.9196120339517411,-0.8673924269892828,-0.5437102886519696,0.6741523128719215,-0.8065095650799409,-0.9380671145313964,-0.5796070240918482,0.1138633639632441,0.008998486629066584,-0.007433836554632075,0.9196120339517411,798,1995,2626
18,65,35,40,0.9196120339517411,-0.8673924269892828,-0.5437102886519696,0.6741523128719215,-0.8065095650799409,-0.9380671145313964,-0.5796070240918482,0.1138633639632441,0.008998486629066584,-0.007433836554632075,0.9196120339517411,798,1995,2626
16,55,45,20,0.9193353641141013,-0.984597122057909,-0.8185790956167254,0.8737659784328865,-0.9368402018637305,-0.9932113956903871,-0.8241740873781721,0.2895953427315793,0.007667784709026463,-0.006547040978249508,0.9193353641141013,1812,5074,6464
16,55,45,30,0.9190150255842179,-0.9847057918128685,-0.8193590016824344,0.872899444089475,-0.9386636768191681,-0.99325929037407,-0.8249195447986766,0.289252896524171,0.00766312256121282,-0.006542661945712165,0.9190150255842179,1812,5068,6459
16,65,45,10,0.918684156272856,-0.9600030021885738,-0.728647793707226,0.7834123559552096,-0.9300948449029636,-0.9817510325446379,-0.7421920319437975,0.21454254894127048,0.007840273434757716,-0.006643242456048703,0.918684156272856,1364,3759,4829
16,55,45,10,0.9183049854212548,-0.9848191348651564,-0.8203951209300722,0.8705753264772819,-0.9423597200367944,-0.9932779923345683,-0.8259471439630331,0.2877689629587352,0.007655437956525471,-0.006521733058148777,0.9183049854212548,1814,5042,6445
12,60,30,20,0.9181308255689372,-0.9520287343456307,-0.7056874369337507,0.7711193958081015,-0.9151467863082593,-0.9786349942449629,-0.7210936059753341,0.18937275269676387,0.008267968253997183,-0.006900534269344806,0.9181308255689372,1242,3318,4330
16,65,45,20,0.9180442109408196,-0.961801427304128,-0.7341574078729215,0.7865492335961218,-0.9333902780838478,-0.982652608562007,-0.747117955497286,0.21574111066719937,0.007852014805982868,-0.006672914064770758,0.9180442109408196,1364,3780,4845
10,60,40,40,0.917949581147193,-0.9851088779988443,-0.8228107634494815,0.8659312635830707,-0.9502033221953851,-0.9939201521140589,-0.8278439286087224,0.2897665658352834,0.007626471195183622,-0.006499310310075448,0.917949581147193,1780,5077,6490
14,65,45,40,0.9178628002815141,-0.9695426521301308,-0.7596973819883465,0.8020428147125398,-0.9472030271359386,-0.9859766868083775,-0.7705023781520628,0.23457565207465328,0.007753382945569356,-0.006592868794629995,0.9178628002815141,1484,4110,5266
10,60,45,20,0.917859137874763,-0.9913908005609783,-0.8575973459577775,0.9275470619235351,-0.9245863430145562,-0.996610336996671,-0.8605141991023139,0.32891958221562695,0.0075580193958703435,-0.006510474399321434,0.917859137874763,1944,5763,7289
18,55,35,20,0.9171324494095646,-0.9566339406500739,-0.717725247790027,0.7825949728995727,-0.9171094533495423,-0.9810564919138358,-0.7315840155034246,0.1923976941955368,0.00830538237385098,-0.006928541648288204,0.9171324494095646,1296,3371,4406
10,60,45,10,0.9167206448752004,-0.9916252359181226,-0.8598763686394709,0.9250369270558699,-0.9295589651498708,-0.9967061932704692,-0.8627179949770135,0.32732149991438847,0.007543722895571939,-0.006491539835310037,0.9167206448752004,1948,5735,7270
12,60,30,30,0.9165628279968351,-0.9542064482793755,-0.7124746424950286,0.77098031596197,-0.9241152176577393,-0.9796048846594145,-0.727308176645872,0.18908738085725701,0.008265668120035612,-0.00690319127983061,0.9165628279968351,1244,3313,4328
10,65,40,40,0.9164853822551888,-0.9802793144313835,-0.8008421047515185,0.8383568137376017,-0.9552520974704871,-0.9912435020912215,-0.8079166249886994,0.260829861309286,0.007749486793992248,-0.006561785746372871,0.9164853822551888,1624,4570,5889
10,65,40,10,0.9163039383621894,-0.9818825159464956,-0.8076003871115802,0.8475519669631568,-0.9528623831825603,-0.9918085313600509,-0.8142704580329945,0.26533873637349464,0.007762359471836657,-0.00659137217366062,0.9163039383621894,1632,4649,5975
10,65,40,20,0.9162242724939613,-0.9824306413311829,-0.8100625399171939,0.850447495306398,-0.952513287872458,-0.9920932877404965,-0.8165185168847582,0.266765595571029,0.007773093922258616,-0.006614418095418454,0.9162242724939613,1632,4674,5995
18,55,35,30,0.9159091933996493,-0.9581696011975512,-0.7227994237250353,0.7824445161249125,-0.9237708346461779,-0.9817273114080399,-0.7362527407823278,0.1921123223560299,0.008303174033620611,-0.006933531063421539,0.9159091933996493,1296,3366,4401
18,55,35,10,0.9158666188061911,-0.9577346897274689,-0.7216706151518868,0.7810448774806151,-0.9239809849079998,-0.9814510910636376,-0.7353098098548992,0.19131328120541066,0.008306853171855736,-0.006917504246246365,0.9158666188061911,1298,3352,4395
12,60,30,10,0.9156680638786383,-0.9547893236087274,-0.7147100188428475,0.7691734119279505,-0.9291923092497577,-0.9797704276694857,-0.7294668206539774,0.18811711660293362,0.008263543116158846,-0.006888628990854083,0.9156680638786383,1244,3296,4318
10,60,40,30,0.9155440442866609,-0.988494682794095,-0.841362825837205,0.8862322148514615,-0.949370618374805,-0.9952898340045101,-0.8453445389389885,0.2982135722846869,0.007639370775010485,-0.006550151252128835,0.9155440442866609,1800,5225,6656
10,50,45,20,0.9154781489784886,-0.9950664127182547,-0.8886139404349824,0.9621215930516572,-0.9235983755613225,-0.9976328723324923,-0.8907223940580259,0.36453398778608526,0.00744334446484156,-0.006378021121431047,0.9154781489784886,2300,6387,8142
10,60,45,40,0.9153033810456505,-0.9890721077756068,-0.8462484777423716,0.8805695086027049,-0.9610240525875189,-0.9957577499046405,-0.849853769979107,0.3070030249414988,0.007523302131617725,-0.006449670406799869,0.9153033810456505,1894,5379,6855
14,65,45,10,0.9150449524345218,-0.9735489526183011,-0.7751174367891319,0.8071230917716135,-0.9603460050780731,-0.9877406930701443,-0.7847377780699443,0.23680155242280693,0.007747256427415464,-0.006604180670910681,0.9150449524345218,1492,4149,5319
14,65,45,20,0.9147191088023178,-0.9745448476626718,-0.7788357837235047,0.8102011538094099,-0.9612869348081877,-0.9882571128959122,-0.7880902384211175,0.23811426288453855,0.007758095322943357,-0.006631256676943912,0.9147191088023178,1492,4172,5336
12,60,30,40,0.9146833443982452,-0.9562141997903713,-0.7191632315207294,0.7695092937727227,-0.9345738087123568,-0.9804990787566927,-0.7334665040508285,0.1884024884424405,0.008249206601722335,-0.006892927806693753,0.9146833443982452,1246,3301,4319
10,50,45,10,0.9146659230301836,-0.9952402828432806,-0.8907336810671188,0.9607968549840583,-0.927078056559519,-0.9977550622758371,-0.8927378218812471,0.36464813652188804,0.007428107483122519,-0.006364794661344458,0.9146659230301836,2312,6389,8152
14,65,45,30,0.9144773564336524,-0.9745848303001381,-0.7792175164711662,0.8090516588931788,-0.9631245519441527,-0.9882755575546467,-0.788461791364378,0.23788596541293305,0.007750405445547876,-0.006622564014280197,0.9144773564336524,1494,4168,5334
10,65,45,40,0.9142364170627391,-0.9853801989817521,-0.8261800244499359,0.8543379005296274,-0.9670412888597876,-0.9938277362697207,-0.8313110957749665,0.2794361052451344,0.007618998985296411,-0.006489890179643127,0.9142364170627391,1748,4896,6287
10,65,40,30,0.9142122579039305,-0.9836948412363161,-0.8172407432938573,0.8490511087002578,-0.962534216043724,-0.9926622137369884,-0.8232818092443176,0.26653729809942356,0.007756407198353053,-0.0066068795975133205,0.9142122579039305,1636,4670,5997
18,55,35,40,0.9136129471679421,-0.9606346178422291,-0.7313819525074843,0.7810431596570108,-0.9364168208433772,-0.9828040996484513,-0.7441787765935239,0.19154157867701616,0.008284433160268717,-0.006920955221841668,0.9136129471679421,1300,3356,4397
12,60,45,40,0.9131166930724577,-0.9882379737936228,-0.84222251184646,0.8681177126098513,-0.9701708646336202,-0.9949942932829415,-0.8464596405549046,0.29050853261800125,0.007625122686618227,-0.006481371623912857,0.9131166930724577,1824,5090,6558
14,60,45,10,0.9118338674627913,-0.9859096386074808,-0.8297271878911687,0.8516592205973984,-0.9742478773483537,-0.9936148552819866,-0.8350591614853556,0.271616916842646,0.007694299382851311,-0.0065244064637218924,0.9118338674627913,1730,4759,6155
10,65,45,20,0.9117392251962351,-0.9900127997142638,-0.8533036684122287,0.8781444608998937,-0.9717121799501998,-0.9958231643355113,-0.856882726745584,0.2990696878032076,0.00756732151138039,-0.006519464020501097,0.9117392251962351,1788,5240,6671
10,65,45,10,0.9115827725854411,-0.9898373552654018,-0.8523120750249371,0.8759076981828642,-0.9730615186886952,-0.9957543699442036,-0.8559461055367458,0.29798527481308146,0.007553518103941803,-0.0065016571163047385,0.9115827725854411,1790,5221,6654
14,60,45,20,0.911516010494333,-0.9864861539095849,-0.8328305518564055,0.8545547196628366,-0.9745783771283806,-0.9939045787963869,-0.8379381377485541,0.2729296273043776,0.007706363214674924,-0.0065482932428398335,0.911516010494333,1730,4782,6174
10,65,45,30,0.9114731403521898,-0.9894733593607672,-0.8502519377157454,0.871638475584316,-0.9754639813780205,-0.9955736356429731,-0.8540321953851516,0.29547400262542095,0.007552275341691739,-0.006506224266839238,0.9114731403521898,1778,5177,6593
12,60,45,20,0.9110766697306869,-0.9907497353641316,-0.8584260313301445,0.881356027284495,-0.9739832766277221,-0.9960939789903107,-0.8617922098076397,0.29981165458592546,0.007625529354637481,-0.006521293162626385,0.9110766697306869,1838,5253,6742
10,60,45,30,0.9104939994148777,-0.9933189939994977,-0.8767441604799286,0.9076743935135169,-0.9659236470097384,-0.9973552212293291,-0.8790691037835682,0.3248102277267279,0.007483603538217997,-0.006488543847441267,0.9104939994148777,1938,5691,7209
14,60,45,40,0.9099495185976667,-0.9862513506171162,-0.8327160624552467,0.8453531956042435,-0.9850510612431481,-0.9938106626511626,-0.8379021213495857,0.2685349009759717,0.00768006390716792,-0.006509945114986852,0.9099495185976667,1726,4705,6100
12,60,45,10,0.9087444212313525,-0.9914081926995985,-0.8639009148892363,0.8784921752476055,-0.9833905630926575,-0.9963550732476437,-0.867061289780289,0.2979282004451801,0.00760892609729368,-0.006502099380054373,0.9087444212313525,1842,5220,6722
14,60,45,30,0.9087128853404761,-0.987852611086494,-0.8417202280509997,0.8529796966665405,-0.9867998398325973,-0.9945209193995161,-0.8463574889497786,0.27241595799326523,0.007688689947766169,-0.006542154844512262,0.9087128853404761,1734,4773,6173
12,60,45,30,0.908282266390295,-0.9917806213499569,-0.8666510801446143,0.880463066285057,-0.9843128159836169,-0.9965135028267711,-0.8696832282615529,0.2990126134353062,0.007616455604560734,-0.006522932409663982,0.908282266390295,1842,5239,6735
