bb_window,bb_std,atr_window,atr_multiplier,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades
122,2.5,8,1.5,1.062680884962847,9.879375518702165,4.162121597049294,0.9483390568322262,4.388853930525851,-0.4729836435420192,8.799715706616263,0.4511158038924719,0.0070423380417694486,-0.0067222086275330615,1.062680884962847,166,7904,7792
130,2.5,10,1.5,1.0626651034959422,9.461159231960133,4.224081444959537,0.9801178898665347,4.309768741732427,-0.5924080383141561,7.130358083898064,0.45140117573197874,0.007090730731541704,-0.00677278370109533,1.0626651034959422,160,7909,7792
131,2.5,10,1.5,1.0626651034959422,9.461159231960133,4.224081444959537,0.9801178898665347,4.309768741732427,-0.5924080383141561,7.130358083898064,0.45140117573197874,0.007090730731541704,-0.00677278370109533,1.0626651034959422,160,7909,7792
121,2.5,8,1.5,1.0625536927673105,9.811263907147053,4.14596751650107,0.948345070173007,4.3717921323139475,-0.47298364354201744,8.765562135411907,0.4511158038924719,0.0070423380417694486,-0.006721288127867792,1.0625536927673105,168,7904,7794
120,2.5,9,1.5,1.0625536927673105,9.811263907147053,4.14596751650107,0.948345070173007,4.3717921323139475,-0.47298364354201744,8.765562135411907,0.4511158038924719,0.0070423380417694486,-0.006721288127867792,1.0625536927673105,168,7904,7794
120,2.5,8,1.5,1.0625536927673105,9.811263907147053,4.14596751650107,0.948345070173007,4.3717921323139475,-0.47298364354201744,8.765562135411907,0.4511158038924719,0.0070423380417694486,-0.006721288127867792,1.0625536927673105,168,7904,7794
121,2.5,9,1.5,1.0625536927673105,9.811263907147053,4.14596751650107,0.948345070173007,4.3717921323139475,-0.47298364354201744,8.765562135411907,0.4511158038924719,0.0070423380417694486,-0.006721288127867792,1.0625536927673105,168,7904,7794
133,2.5,10,1.5,1.0623370488691926,9.290463862591634,4.181499542997748,0.9801592445422227,4.266143043879254,-0.5924080383141559,7.058478738568846,0.45140117573197874,0.007090566397459035,-0.0067729797099060915,1.0623370488691926,162,7909,7794
132,2.5,10,1.5,1.0623370488691926,9.290463862591634,4.181499542997748,0.9801592445422227,4.266143043879254,-0.5924080383141559,7.058478738568846,0.45140117573197874,0.007090566397459035,-0.0067729797099060915,1.0623370488691926,162,7909,7794
131,2.5,9,1.5,1.0623248724012366,9.69129328937835,4.119999933529987,0.9488791346360803,4.341964938569456,-0.47400958748060984,8.691807175099644,0.45122995262827464,0.007043064433012687,-0.006726856726344331,1.0623248724012366,168,7906,7792
131,2.5,8,1.5,1.0623248724012366,9.69129328937835,4.119999933529987,0.9488791346360803,4.341964938569456,-0.47400958748060984,8.691807175099644,0.45122995262827464,0.007043064433012687,-0.006726856726344331,1.0623248724012366,168,7906,7792
